"title","latitude","longitude"
"American Chestnut",42.11154398977953,-72.44734601124418
"American Chestnut",42.11219182707566,-72.4474105518986
"American Chestnut",42.11204658267267,-72.44694137577761
"American Chestnut",39.79414435,-75.82618792
"American Chestnut",42.168166637459926,-71.8974717893376
"Other",41.73957338,-88.01760478
"Other",20.465754929571162,-105.29203109639782
"Other",20.466031548526633,-105.29236580247259
"Other",20.465970905340463,-105.29241765723778
"Other",20.466157546364336,-105.29255095663575
"Other",20.46642123132412,-105.29249886418432
"Other",20.466423421030697,-105.29249697868487
"American Chestnut",39.79416503,-75.8266234
"American Chestnut",37.22531887250359,-85.14530070234491
"American Chestnut",35.487083299118545,-82.65609025962898
"American Chestnut",35.605655713040015,-82.49131008990341
"American Chestnut",35.658153500441145,-82.45688192554047
"American Chestnut",35.66395947713001,-82.47921844020716
"American Chestnut",35.67560868806734,-82.4252741039567
"American Chestnut",42.04577305,-72.84967041
"American Chestnut",42.04957782,-72.85086702
"American Chestnut",42.04936325,-72.85067574
"American Chestnut",42.05106227,-72.85244355
"American Chestnut",42.05101033,-72.85238588
"Other",41.74349495679302,-72.43942947133671
"Other",41.74367022238834,-72.43871374062489
"Other",41.74370488155795,-72.43919192820083
"White Oak",38.70617089071615,-81.61913245377816
"American Chestnut",36.83935669254217,-81.31781179465476
"American Chestnut",42.91976347,-71.91047075
"American Chestnut",42.91994595,-71.91037695
"American Chestnut",42.92039909,-71.91037335
"American Chestnut",42.92258163,-71.90997607
"American Chestnut",36.74200176730449,-81.88244218945678
"American Chestnut",35.73928127068629,-82.32558804571845
"American Chestnut",35.72024085562278,-82.22251159146634
"American Chestnut",35.72076200045247,-82.22418311059681
"American Chestnut",35.72076200045247,-82.22418311059681
"American Chestnut",36.63596428002849,-81.97154039524679
"American Chestnut",42.92265249,-71.90976906
"Other",41.76184881016776,-72.42199435836861
"Other",41.76212558061049,-72.41884443915674
"Other",38.03031679712053,-83.53957646534177
"White Oak",38.03030996586944,-83.53963983252974
"Other",38.030517250334874,-83.5385907535288
"Other",38.032222338987545,-83.53781936697992
"Other",38.03334815431203,-83.53930480785998
"Other",38.03340238522555,-83.53938343011173
"Other",38.03359600718881,-83.53966388859185
"White Oak",38.03032857,-83.53967408
"White Oak",38.03047508,-83.53849422
"Other",38.03083915,-83.53767112
"Other",38.03135926,-83.53714136
"Other",38.03168387,-83.53738985
"Other",38.03169042,-83.5373432
"Other",38.03187578,-83.53755104
"Other",38.03314795,-83.53940959
"Other",38.03338168,-83.53955641
"Other",38.03469528,-83.53912607
"Other",38.03459765,-83.53898519
"Other",38.03458064,-83.53859644
"Other",38.03466413,-83.53865657
"American Chestnut",37.30309210721152,-80.27772054083671
"American Chestnut",37.30493943676101,-80.27597350075867
"Other",37.99496817207111,-84.55596849437465
"Hemlock",37.994890363175855,-84.55594408965294
"White Oak",38.00893594007263,-84.52932333975534
"Other",38.00888367351957,-84.52937370574736
"Other",38.0088119932406,-84.52924162667024
"Other",45.19013341520465,-89.70719707206796
"White Oak",37.81139823,-78.79339921
"American Elm",30.77994071415698,-91.06575689287024
"Florida Torreya",30.69360799158988,-84.85082756735837
"Florida Torreya",30.691580325393648,-84.8536232673422
"Florida Torreya",30.691274092561276,-84.85268566765343
"American Chestnut",35.81023341048119,-82.34786638997714
"American Chestnut",35.809074612367716,-82.34778391204993
"American Chestnut",35.806016013990906,-82.3469925765715
"American Chestnut",35.805368721518484,-82.34624692246535
"American Chestnut",35.80318167343345,-82.34315869406083
"American Chestnut",35.802257317151685,-82.3415300902746
"American Chestnut",41.58385209743081,-72.97660770832837
"American Chestnut",36.68398378420312,-80.44810979634565
"American Elm",40.00871973,-75.30078015
"American Elm",40.00881039,-75.30126589
"American Chestnut",35.60597443490811,-82.4910806772136
"American Chestnut",35.605644690837345,-82.49114345766836
"American Chestnut",35.66415217708392,-82.47915364809565
"American Chestnut",35.66408956426723,-82.47915280990533
"American Chestnut",35.675741205956484,-82.4254015088849
"American Chestnut",35.673141516778315,-83.88381678618852
"American Chestnut",35.67314260642573,-83.88389565989736
"American Chestnut",35.66865837204798,-83.88385919861857
"American Chestnut",35.668639303218264,-83.88389783919219
"American Chestnut",35.668639303218264,-83.88389783919219
"American Chestnut",35.66907713193043,-83.88288178488973
"American Chestnut",35.66859018526568,-83.88286854148272
"Other",35.71479806679833,-84.24022972591617
"American Chestnut",36.27728675961148,-82.35173447065274
"American Chestnut",36.683979006518314,-80.44754678390962
"American Chestnut",36.683979006518314,-80.44754678390962
"American Chestnut",35.4480090039181,-83.041839776638
"American Elm",42.98111967,-78.63316274
"Other",40.22937112025938,-105.75924715037063
"American Chestnut",42.61916114726554,-71.08777089318934
"American Chestnut",38.18018690220842,-78.70247418999551
"American Chestnut",35.44983793519013,-82.64240219265469
"American Chestnut",35.37477007139043,-82.79031990103684
"American Chestnut",35.45067453294568,-82.6515781973327
"American Chestnut",35.4474738194006,-82.71721470177427
"American Chestnut",35.4474738194006,-82.71721470177427
"American Chestnut",35.40307634513397,-82.75461810648697
"American Chestnut",35.37461286879645,-82.79023633346222
"American Chestnut",35.32165462154459,-82.82813083388174
"American Chestnut",41.02708631,-75.43597741
"Ash",45.44117821649097,-75.68165400600878
"Ash",38.1841658774353,-83.4262253127528
"American Chestnut",37.805876041446375,-83.66054216879527
"American Chestnut",40.94321609,-73.05532359
"American Chestnut",39.11430432,-77.85308216
"Other",37.90087502453281,-78.9862881135931
"Other",37.97257210597207,-78.89933223843472
"American Chestnut",35.70122131149815,-82.40662763834223
"American Chestnut",35.70130563344406,-82.40650643602237
"American Chestnut",35.70229876324134,-82.41106552079545
"American Chestnut",35.71353503971893,-82.42598799064982
"American Chestnut",35.72277638133217,-82.42799788721132
"American Elm",42.50086273070657,-71.5835825913321
"American Elm",42.50140055552358,-71.58354738733878
"American Elm",42.50147322662408,-71.58449588350167
"American Elm",42.50115190636599,-71.58465203835776
"American Elm",42.50361358750845,-71.58205515711715
"American Elm",42.48934957173922,-71.6191559593146
"American Elm",42.477596201973476,-71.59517241648547
"American Chestnut",37.326968503219376,-79.50005200698925
"American Elm",40.00502296,-75.25985693
"American Chestnut",41.17487237,-77.87850905
"American Chestnut",41.85535824395889,-73.9397009555939
"White Oak",41.77478773016849,-72.49740763172429
"Hemlock",41.77479250956637,-72.49714636744469
"American Chestnut",37.374076265876525,-80.51996517002631
"American Chestnut",37.37405283845716,-80.52011654719759
"American Chestnut",37.37394094004982,-80.5196136330073
"American Chestnut",37.37394094004982,-80.5196136330073
"American Chestnut",39.037871179207265,-79.68790370047063
"American Chestnut",39.03593156490385,-79.69592643909128
"American Chestnut",39.63789893783595,-79.817306203842
"American Chestnut",37.30503888804214,-80.27600501671459
"American Chestnut",37.378895063919366,-80.00039261773229
"Other",-3.7405446125229265,-73.02982826723999
"Other",-4.060938502665666,-72.73222862749614
"Other",-4.070020588118648,-72.73222452036359
"Other",-4.071306372065163,-72.73186937912621
"Other",-4.070161320272899,-72.73113721988418
"Other",-4.070161320272899,-72.73113721988418
"Other",-4.0714494930618175,-72.73198949179866
"Other",-4.0823588753157125,-72.72017972550609
"Other",-4.084104532379735,-72.72081691778519
"Other",-4.084054911512959,-72.72078741348602
"Other",-4.083270784471261,-72.71944488405504
"Other",-4.081910233948456,-72.72331447347321
"Other",-4.070120248947358,-72.72701131186702
"Other",-4.070120248947358,-72.72701131186702
"Other",-4.070120248947358,-72.72701131186702
"Other",-4.063398675065547,-72.73104216910221
"Other",-4.010774949569265,-72.84365320585002
"American Chestnut",42.36108313784223,-71.31768825470593
"American Chestnut",42.357639307195655,-71.31585706032004
"American Chestnut",37.77345957856866,-83.68524109372699
"American Chestnut",37.77354327033998,-83.68550229825422
"American Chestnut",37.77613551,-83.68598401
"American Elm",42.86117692,-85.38498219
"Other",37.88982675414336,-84.39549895011298
"Other",37.88861452139717,-84.3977737148147
"Other",37.88992415185821,-84.39546600923352
"Other",37.88982675414336,-84.39549895011298
"Other",37.88982675414336,-84.39549895011298
"Other",37.88982675414336,-84.39549895011298
"Other",37.89740193,-84.35953937
"Other",37.89020666390461,-84.39528940253369
"Other",37.89010943382782,-84.39562543303184
"Other",37.890026755164556,-84.39545363121225
"Other",37.89033310491395,-84.39564370558075
"Other",37.8903168440218,-84.39571268864385
"Other",37.89047484289658,-84.39571788542382
"Other",37.89050413420917,-84.39557828578715
"Other",37.89057655729157,-84.39534849495105
"Other",37.89057655729157,-84.39534849495105
"American Chestnut",39.49254378,-76.69489062
"American Chestnut",35.038946983437086,-83.2698130422116
"American Chestnut",35.038776411707545,-83.26973810799724
"American Chestnut",35.0358464336349,-83.27158254579014
"American Chestnut",35.0349518331094,-83.27288056731528
"American Chestnut",35.03505254167601,-83.27312925838238
"American Chestnut",35.03733925058975,-83.2668181882084
"American Chestnut",35.21160890817196,-83.18551070995925
"Ash",35.94664087988058,-83.9697408490665
"American Chestnut",37.77355533,-83.68523286
"American Chestnut",36.73663987,-83.73835888
"American Chestnut",36.73594789,-83.7388996
"Other",38.01472996245354,-84.50303488811699
"Other",38.01438021983394,-84.5030984387893
"Other",40.758216446303535,-96.67492004120412
"American Chestnut",43.00625322,-70.92752208
"American Elm",40.38718458,-75.74321984
"Other",37.88982675414336,-84.39549895011298
"Other",37.88982675414336,-84.39549895011298
"Other",37.88982675414336,-84.39549895011298
"Other",37.89052039854032,-84.39644870356135
"Other",37.89052039854032,-84.39644870356135
"Other",37.89048833776069,-84.39646295279674
"Other",37.89064939603013,-84.39669898719005
"Other",37.89064939603013,-84.39669898719005
"Other",37.89074834439707,-84.39674131580107
"Other",37.891365042922914,-84.39658323310725
"Other",37.891281768714904,-84.39660552896969
"Other",37.891281768714904,-84.39660552896969
"Other",37.8912458103503,-84.3966719136428
"American Chestnut",41.47133518945563,-73.08300565935026
"American Chestnut",41.47201030984658,-73.08247231885146
"American Chestnut",41.47177855022389,-73.08321436873923
"American Chestnut",39.047723100557036,-77.33382297686984
"American Chestnut",38.59101628888267,-77.37776242203766
"American Chestnut",38.863905868529216,-77.12031771436065
"American Chestnut",38.86463228616758,-77.12231520570546
"American Chestnut",38.86607439260824,-77.12537979714304
"American Chestnut",38.831309233828286,-77.13169732138248
"Other",22.25373993389377,114.13332526451867
"American Chestnut",35.397653547148586,-82.77431683622558
"American Chestnut",35.39764541670251,-82.7742000763144
"American Chestnut",35.39655887059438,-82.77379715822894
"American Chestnut",35.39655887059438,-82.77379715822894
"American Chestnut",35.398109187405,-82.77401181876917
"American Chestnut",41.286444780455234,-72.26991344250018
"Hemlock",33.804509284303094,-84.38114082113384
"Florida Torreya",30.58121790180968,-84.87781939104653
"Florida Torreya",30.580456489725577,-84.87734975301183
"Florida Torreya",30.58049684858935,-84.87734338276542
"Florida Torreya",30.58049684858935,-84.87734338276542
"Florida Torreya",30.579690216137635,-84.87821367577172
"Florida Torreya",30.579331051586735,-84.87887668431259
"Florida Torreya",30.578788071899282,-84.87837502740777
"American Chestnut",35.82881768237411,-81.90112302087424
"American Chestnut",35.8331624837926,-81.8990179058927
"American Chestnut",41.18602507,-74.79974585
"American Chestnut",41.18776878,-74.77687459
"American Chestnut",41.18953353,-74.77325132
"American Chestnut",41.20197802,-74.74805749
"American Chestnut",41.20905694,-74.73880351
"American Chestnut",41.21894129,-74.71858454
"American Chestnut",41.32453587,-74.65906376
"American Chestnut",36.43247094940062,-82.02809628106843
"American Chestnut",41.47163739897448,-73.08424400172483
"American Chestnut",38.39000354058891,-78.32649361349486
"Ash",33.81092940554198,-84.40127445009553
"American Chestnut",38.42436888258757,-78.7463633437443
"American Chestnut",38.425303590519746,-78.74512458227457
"American Chestnut",38.42674238610866,-78.74348516583325
"American Chestnut",38.4229806717843,-78.74746288180235
"Other",45.48111378219489,-122.63257772673167
"Other",45.48095976472411,-122.63168815534806
"American Chestnut",38.20597957718012,-83.41740239811566
"Ash",45.481429696125424,-122.63020816270506
"American Chestnut",38.31187389328918,-79.3833127152914
"American Chestnut",38.31280285961769,-79.38342017129006
"American Chestnut",38.405903466081625,-79.55705707900185
"American Chestnut",38.40551106728465,-79.55631125725765
"American Chestnut",38.409517323634034,-79.56029064960737
"American Chestnut",41.08532296,-74.55913649
"American Chestnut",41.08533096,-74.55908214
"American Chestnut",41.08950611,-74.56498532
"American Chestnut",41.09350043,-74.56456076
"American Chestnut",41.09065799,-74.56811599
"American Chestnut",40.40370144,-74.10671394
"American Chestnut",40.40291461,-74.10626265
"American Chestnut",40.37401162,-74.44132511
"American Chestnut",40.37353356,-74.43893924
"American Chestnut",40.37270363,-74.44359088
"American Chestnut",40.3726499,-74.44352505
"Other",41.48385033933644,-81.83235609653224
"American Chestnut",35.08636134,-82.95210097
"American Chestnut",35.94462492,-81.93321368
"Hemlock",45.482079838444925,-122.63301241223014
"American Chestnut",36.06606621,-81.97416661
"Other",45.48075168397788,-122.63097024534142
"American Chestnut",35.840803887728455,-81.99159367948955
"American Chestnut",35.94451854008803,-81.93342176273644
"American Chestnut",35.94467884398619,-81.93338513381958
"American Chestnut",36.067157643880755,-81.97582254193907
"American Chestnut",36.04199802040685,-81.84168216779999
"American Chestnut",36.081862058524116,-81.83000282392076
"American Chestnut",36.08186151370041,-81.83008580476216
"American Chestnut",36.08335562985025,-81.83043826379053
"American Chestnut",35.94458727169404,-81.93326351240457
"American Chestnut",36.06605651326111,-81.97429678410475
"American Chestnut",36.065975124981314,-81.97416946299558
"American Chestnut",36.064713648554,-81.89818952240226
"American Chestnut",36.04204324,-81.84173432
"American Chestnut",36.08350403,-81.82941801
"American Chestnut",36.08335497,-81.83066379
"American Chestnut",36.06458289086452,-81.897995900439
"American Chestnut",36.159185953471955,-81.61620788283797
"American Chestnut",36.15000315945237,-81.6122286581263
"American Chestnut",36.15679514132082,-81.60835043534786
"American Chestnut",36.15181641656547,-81.60460607156307
"American Chestnut",36.16191623999998,-81.60737613999997
"American Chestnut",38.31226289741537,-79.38351614408137
"American Chestnut",38.409261549858755,-79.56020037651021
"American Chestnut",36.33046964186833,-81.63019903943093
"American Elm",45.513505898458426,-122.7146835812579
"American Chestnut",36.33046645674513,-81.6302129533902
"American Chestnut",36.330474587191205,-81.63009728312643
"Hemlock",45.513458959800666,-122.71472683187827
"Other",41.490362042796704,-81.93772268616348
"Ash",45.51281556491322,-122.71577264193698
"American Chestnut",36.42898747235204,-81.1202675198029
"American Chestnut",36.42898747235204,-81.1202675198029
"American Chestnut",36.3304809155281,-81.63006358787568
"American Chestnut",36.402288638089225,-81.47050266161698
"American Chestnut",38.40545541144759,-79.5566385705765
"American Chestnut",36.429010313038184,-81.12021840185031
"American Chestnut",36.4343446819451,-81.10421047553523
"American Chestnut",36.33007376,-81.63023963
"American Chestnut",38.10585098810317,-79.8470839206873
"American Chestnut",38.10797278307202,-79.84918459326015
"American Chestnut",38.107303991017965,-79.84758717015372
"American Chestnut",38.107658000698414,-79.84556570656584
"American Chestnut",37.91325652044072,-79.81938147924824
"American Chestnut",37.91539713278218,-79.8158761673419
"American Chestnut",37.91610687043324,-79.81231729507428
"American Chestnut",37.91713294110998,-79.81032910764199
"American Chestnut",37.916684928385465,-79.80574806228262
"American Chestnut",35.29864680025288,-82.91100002832981
"American Chestnut",34.77820097937693,-85.0059763436066
"Other",31.144494451611436,-91.5003838018435
"Other",36.01179085,-80.00489526
"American Chestnut",35.57930105215772,-82.49456745654904
"American Chestnut",35.6214115117077,-82.26921488538595
"American Chestnut",35.61926268510112,-82.26399069659622
"American Chestnut",35.61932278334687,-82.26071211517068
"American Chestnut",35.57930105215772,-82.49456745654904
"American Chestnut",35.620159213464355,-82.26046007134231
"American Chestnut",35.627199802580876,-82.22324701965061
"Hemlock",36.95846466816678,-84.34470176704632
"Hemlock",36.95846466816678,-84.34470176704632
"American Chestnut",36.40234156980775,-81.4700629469766
"American Chestnut",36.40234156980775,-81.4700629469766
"American Chestnut",36.40259147625081,-81.47003847181934
"American Chestnut",36.42909886784519,-81.12041001215681
"American Chestnut",38.10225372671904,-79.84915886081741
"American Chestnut",39.62252464317501,-79.8418327916814
"American Chestnut",36.73593477,-83.73854697
"American Chestnut",36.73567149,-83.73891295
"American Chestnut",36.735687,-83.73892067
"American Chestnut",38.936598636246224,-77.26322229027492
"American Chestnut",38.934314106627305,-77.26210992790503
"Other",37.89057655729157,-84.39534849495105
"Hemlock",36.95832670204058,-84.34464426719056
"Other",36.96258634332285,-84.34644335888731
"White Oak",36.9576900964947,-84.34481894605265
"White Oak",40.95701119,-90.37881017
"American Chestnut",38.33877657543713,-78.35404124118234
"Ash",40.9570012,-90.37762129
"American Chestnut",38.940265257879105,-77.26381413645787
"American Chestnut",44.76185086422464,-68.81353561860452
"American Chestnut",36.20873930401747,-81.51324852377317
"American Chestnut",39.84156983908251,-78.7931141630549
"Ash",45.51212007649756,-122.71537684846922
"Ash",45.512137427037125,-122.71516621124252
"Ash",45.512376185548966,-122.71468819130465
"White Oak",40.82618144344615,-75.07178217179614
"White Oak",40.82691791936832,-75.07640001371044
"American Elm",40.82690631043243,-75.07653923712212
"American Chestnut",37.121714721468386,-80.12852258056414
"American Chestnut",37.03269484456352,-80.11119701907049
"American Chestnut",36.765448758412866,-80.40697149939872
"American Chestnut",36.65989427830713,-80.57512731298857
"American Chestnut",36.65989427830713,-80.57512731298857
"American Chestnut",36.68765359095921,-80.61068267569003
"American Chestnut",36.68975028212805,-80.60186969123836
"American Chestnut",36.689169416238265,-80.60953804299292
"American Chestnut",36.689293552224235,-80.6096481812006
"Other",40.08125062389471,-84.18359284730451
"American Chestnut",40.79489201,-77.92658961
"American Chestnut",40.79452159,-77.92750982
"Florida Torreya",30.560428728377968,-84.83810040176365
"Florida Torreya",30.560428728377968,-84.83810040176365
"Florida Torreya",30.560839609271437,-84.83821816750321
"Florida Torreya",30.560687561547905,-84.83791239567552
"American Chestnut",40.79375724,-77.9282428
"American Chestnut",40.79330207,-77.92831556
"American Chestnut",40.67970172,-77.8821955
"American Chestnut",40.67931494,-77.88273115
"American Chestnut",40.67851727,-77.88396811
"American Chestnut",38.36036633,-79.15517169
"White Oak",33.80902676687766,-84.40312655954146
"Other",38.02209441694337,-84.50138340787585
"Other",38.02186086462718,-84.50112843149425
"Other",38.02169293823946,-84.50111610434521
"Other",38.02191031751761,-84.50100641141913
"Other",38.021770869363785,-84.50116413940478
"American Chestnut",37.79973439,-79.25197146
"American Chestnut",37.75122977,-79.29839426
"American Chestnut",38.02147668,-78.26250589
"American Chestnut",36.32335437,-81.6009316
"American Chestnut",34.73627147268014,-85.23505367346596
"American Chestnut",34.73616762089984,-85.23512802094709
"Other",38.08599675143492,-83.8990394126124
"American Chestnut",37.26798236839219,-76.7204161920368
"Other",35.94839223262444,-83.9408850738387
"Other",38.02183083731993,-84.50085051416485
"Other",38.02096519365381,-84.50075169470415
"Other",38.021612412181064,-84.50097240369747
"Other",38.02119478524929,-84.5003513333754
"Other",38.02090600598729,-84.50033063881361
"Other",38.02098240095204,-84.50016458294495
"Other",38.02079427726325,-84.49952599947878
"Other",38.02082532443345,-84.49949895959074
"Other",38.02108102430515,-84.49871128864912
"Other",38.021041467517044,-84.4985511774715
"Other",38.021153105152756,-84.49854158646586
"Other",38.02042522558101,-84.49875183900284
"Other",38.02017589835168,-84.49827201813957
"American Chestnut",37.27022725160911,-76.72956780537658
"American Chestnut",36.61723587,-82.24913152
"American Chestnut",37.267940836061975,-76.72040873214297
"American Chestnut",36.62864926740213,-81.79671124562788
"American Chestnut",36.632307438208706,-81.78559573113647
"American Chestnut",38.551804823836825,-79.00332986384537
"American Chestnut",38.55721877891436,-79.0087480098745
"American Chestnut",38.5613414598988,-79.01178033098486
"American Chestnut",38.566489331460154,-79.01085379540828
"American Chestnut",38.56648828372226,-79.01069730527607
"American Chestnut",38.56734948236362,-79.01190740063694
"Hemlock",38.57785485688464,-79.03080138385205
"American Chestnut",38.61245275478681,-79.05359731063159
"American Chestnut",38.61400173049291,-79.06074137434275
"American Chestnut",38.613753290882904,-79.06162239618511
"American Chestnut",38.61932683739683,-79.05924704864533
"American Chestnut",38.6232387135165,-79.05857096433552
"American Chestnut",38.6248342087852,-79.05905476778658
"American Chestnut",38.627618257923636,-79.08422025859271
"American Chestnut",38.62793589014432,-79.08441321000372
"American Chestnut",38.629610301031384,-79.08598531976257
"American Chestnut",38.63224221862725,-79.08659795306538
"American Chestnut",38.637736891432326,-79.08777242533777
"American Chestnut",38.642387045583355,-79.08521602868949
"Hemlock",35.48473193,-82.97303319
"Ash",38.02488777521591,-84.50795303387245
"Ash",38.02546188823045,-84.50851989158551
"Ash",38.024846850929805,-84.50828055859031
"Ash",38.02495408201714,-84.50822180885875
"Other",38.02637772337743,-84.50942327886116
"Ash",38.02172975515631,-84.51147217255722
"Other",38.02522789224798,-84.50834476396861
"Other",38.025244601847895,-84.50834254936788
"Other",38.02517079,-84.5083662
"Other",38.025292726269015,-84.5083915349883
"Other",38.02508766300792,-84.5081570931566
"Other",38.02517240404899,-84.50829925023439
"Other",38.02515465273022,-84.50834697998658
"Ash",38.02447427411981,-84.50873970906498
"Other",38.0247083242341,-84.5098099806868
"Other",38.0254895764487,-84.50877114128113
"Other",38.02549211331363,-84.5087270295341
"Other",38.02610532000784,-84.50838836759884
"American Chestnut",35.95224141,-82.55978711
"American Chestnut",35.95227324,-82.55978316
"American Chestnut",35.95226127,-82.5597791
"American Chestnut",35.95202334,-82.55970009
"American Chestnut",36.01077256,-82.60956646
"American Chestnut",36.01027139,-82.60969283
"American Chestnut",35.78072856,-82.9581698
"American Chestnut",35.78077939,-82.95818401
"American Chestnut",35.78080844,-82.95820026
"Other",38.02101435143316,-84.50014709502878
"Other",37.90266691,-84.35972257
"Ash",37.90164587143208,-84.3602838455338
"Ash",37.90148719683094,-84.36049494900215
"Ash",37.90281656667395,-84.35952440843391
"Ash",37.90141125756792,-84.36052515596197
"Ash",37.901402371970846,-84.36034072198379
"Ash",37.90123481772645,-84.36053979218411
"Other",37.90144555,-84.36062708
"Ash",37.90127660151376,-84.36051355682719
"Ash",37.90073173589809,-84.36046376832235
"Other",37.90138166344499,-84.34977456162872
"Other",37.90167361035748,-84.36025447220015
"Ash",37.90123314134581,-84.36050986878979
"Ash",37.900726329570546,-84.3603180070262
"Ash",37.900545196643,-84.36087280519712
"Ash",37.90069946557088,-84.3607646786462
"Ash",37.900584203486105,-84.3608776233345
"Ash",37.90123314134581,-84.36050986878979
"Ash",37.90069946557088,-84.3607646786462
"Other",37.90091758,-84.36050438
"Ash",37.90014218673823,-84.3611793315789
"American Elm",37.901696912048294,-84.36039218686926
"Other",37.89977905472552,-84.36169444980953
"Ash",37.89923225533021,-84.3618606124859
"Ash",37.899160799605674,-84.36207535684515
"Ash",37.89999272,-84.36145804
"Hemlock",37.899787630804425,-84.36170184037955
"Hemlock",37.89933313153488,-84.36200536795367
"Other",37.901696912048294,-84.36039218686926
"Other",37.89872879631621,-84.36182775542547
"White Oak",37.900190348772234,-84.3611415290128
"American Elm",37.90201012689905,-84.36052657792473
"White Oak",37.89777221161676,-84.3620522227924
"White Oak",37.90241142738415,-84.36158962555635
"White Oak",37.89780783470524,-84.36210729189624
"Ash",37.89780041672093,-84.36232740067352
"Other",37.90175503394378,-84.3600937570136
"Other",37.90200873312131,-84.3611537120604
"Ash",37.898002965411074,-84.36257634319772
"White Oak",37.90256446362393,-84.36155083447028
"Ash",37.90253824557914,-84.36145610183883
"Ash",37.89780783470524,-84.36210729189624
"Ash",37.898002965411074,-84.36257634319772
"Ash",37.89878606399544,-84.36336372195284
"White Oak",37.8998173540811,-84.36246997684647
"Ash",37.90248061999483,-84.36181216508557
"Ash",37.89906398862404,-84.36334094040502
"Ash",37.89826020601941,-84.36289217330922
"White Oak",37.90037030823333,-84.36201341458072
"Ash",37.896959324454734,-84.3509760556084
"Ash",37.90109676778121,-84.36141553342748
"Other",37.900870246848,-84.36131159782815
"Ash",37.90107116106702,-84.36139717705953
"Ash",37.900079875288434,-84.36211131520976
"Ash",37.90107116106702,-84.36139717705953
"Ash",37.90140052795215,-84.3614536710869
"White Oak",37.90231633469267,-84.36199212454666
"Ash",37.90107116106702,-84.36139717705953
"Ash",37.90107116106702,-84.36139717705953
"Other",37.901937598397865,-84.36277281500806
"American Chestnut",35.95228043388198,-82.55990213722228
"American Chestnut",36.010745423879484,-82.60909309618418
"American Chestnut",36.010779412496845,-82.60920692242925
"American Chestnut",36.010779412496845,-82.60920692242925
"American Chestnut",35.78081825285757,-82.95812384233155
"American Chestnut",35.78066997699047,-82.95807832859732
"American Chestnut",35.27739684125576,-83.17967300845511
"American Chestnut",35.277390701903826,-83.17966908743796
"American Elm",37.9028252659192,-84.35969280228434
"Ash",37.90947809999999,-84.34595544999998
"Ash",37.90282569631722,-84.35969196746235
"Ash",37.9021617,-84.36028093
"Other",37.90036078,-84.36211278
"American Elm",37.90164707997629,-84.36031025852168
"Other",37.90163711832747,-84.36042949538918
"Other",37.90261243818528,-84.36214449944232
"Other",37.902459315568876,-84.36206580119628
"American Elm",37.901724320871665,-84.36033099897611
"Other",37.90158518127902,-84.36043258764255
"Ash",37.90366971868826,-84.36149306603181
"American Elm",37.902558194508686,-84.35959666043925
"Other",37.902558194508686,-84.35959666043925
"Ash",37.902558194508686,-84.35959666043925
"American Chestnut",43.29727748,-72.43155878
"American Chestnut",43.30018642,-72.43165329
"American Chestnut",43.30091496,-72.43164699
"American Chestnut",43.301839,-72.43134833
"American Chestnut",44.21629515,-72.60574308
"American Chestnut",44.21664688,-72.60587195
"American Chestnut",44.21671242,-72.60581906
"American Chestnut",44.21690081,-72.60534005
"American Chestnut",44.21700124,-72.60471524
"American Chestnut",35.44604299,-83.11587577
"American Chestnut",35.44591208,-83.11582535
"American Chestnut",35.44591255,-83.11579875
"American Chestnut",35.31093138,-83.1911375
"American Chestnut",35.31088875,-83.19115264
"Other",37.90273715,-84.3596985
"American Elm",37.90195348,-84.36019851
"Other",37.90161444,-84.36047997
"American Elm",37.90178919,-84.36058415
"American Elm",37.90223136,-84.36000774
"Ash",37.9017706,-84.36094848
"White Oak",37.90241932,-84.36184662
"White Oak",37.90244083,-84.36168065
"White Oak",37.9024335,-84.36162345
"Other",37.90254142,-84.36162842
"Other",37.90260895,-84.36175602
"Other",37.90257487,-84.36224325
"Other",37.9027201,-84.36220717
"Ash",37.90244671,-84.36155735
"Other",37.90188124,-84.362453
"Other",37.90210269,-84.36273575
"Other",37.90207862,-84.36271101
"American Chestnut",36.62859499454498,-81.79526209831238
"American Chestnut",35.310877799089354,-83.19112071775197
"American Chestnut",35.31099594201456,-83.19142824977934
"American Chestnut",35.31095130838017,-83.19143604494928
"White Oak",37.90223389,-84.36179272
"Other",37.90135512,-84.36056205
"Ash",37.90072377,-84.36037035
"White Oak",37.89795412,-84.36257273
"Other",38.01752089991981,-84.50649278246286
"American Chestnut",44.55012835,-73.26079913
"American Chestnut",44.55012068,-73.26084647
"American Chestnut",43.85254419412823,-70.13943482196902
"American Chestnut",43.85256523270519,-70.1393737178949
"Other",52.627757485073644,1.2720899283897802
"Other",37.90171367585464,-84.36029353186893
"American Chestnut",41.30257835,-75.15831715
"American Chestnut",41.31168451,-75.16022014
"American Chestnut",41.32552193,-75.14276912
"American Chestnut",41.35831064,-75.1287666
"American Chestnut",44.55011587,-73.26085649
"American Chestnut",35.88785796,-82.8327525
"American Chestnut",35.88936112,-82.83616191
"American Chestnut",35.88941928,-82.83624631
"American Chestnut",35.89066957,-82.83727863
"American Chestnut",35.89082922,-82.83744495
"American Chestnut",35.89073646,-82.83778656
"American Chestnut",35.89077492,-82.83780671
"American Chestnut",35.8912835,-82.84118645
"American Chestnut",35.49901158552198,-82.60717850186174
"American Chestnut",40.83088333333333,-77.51210333333333
"American Chestnut",39.12049535,-77.85306589
